station,y2014,y2015,y2016,y2017,y2018,y2019,y2020,y2021,y2022,name,city,lon,lat,contrast
2865A,,,,59.72376027609338,54.275586742874474,45.080502757794854,40.93383147673897,38.463365808163175,48.37527849508572,榆次三中,晋中,112.7195,37.6828,N
2866A,,,,68.67695628477054,62.77549665543441,61.79205695121166,,,,外滩首府,运城,111.0522,35.0439,N
2867A,,,,49.14214776620856,50.72030727390545,40.33532756008012,34.05347641638462,32.69544695059671,25.65120788285988,马茂庄小学,吕梁,111.1283,37.51,N
2868A,,,,52.34367268593868,42.595017127825066,44.2623622504473,46.42647017419322,35.31795134444405,31.622563251829348,九站,吉林,126.4739,43.953,N
2869A,,,,52.27664832349864,49.63720761881182,43.59253140257031,35.89998498186346,32.68979597900397,31.660265698482004,五台山医院,扬州,119.447,32.4155,N
2870A,,,,57.58321872859896,52.35641763189571,46.717892309122384,38.55512195777668,36.62744995439694,34.366876964864815,市疾控中心,镇江,119.4424,32.1873,N
2871A,,,,35.29187065467744,31.627402267865428,28.7200585288948,25.50086446205306,23.115288910397368,23.98448530365101,万里国际学校,宁波,121.6147,29.9017,N
2872A,,,,42.03685429714548,39.535475617474006,37.933583949168046,28.510211995724713,27.123945208634154,26.47240135085788,南湖区残联,嘉兴,120.7846,30.7525,N
2873A,,,,40.75560065792377,37.287543142864656,33.8116129441375,25.505936627821672,23.809382536301708,28.284209860953094,仁皇山新区,湖州,120.0875,30.8955,N
2874A,,,,54.90254795552061,57.74008413846051,51.15112283079449,,,,益益乳业工业园(停运200626),淮南,117.0412,32.646,Y
2875A,,,,66.9398558147913,55.66801570407651,51.87655865355701,46.274106621013296,42.40590759469901,39.73309859680076,阜阳职业技术学院,阜阳,115.784,32.8892,N
2876A,,,,62.07100719040717,,,,,,幼特教师范,潍坊,119.0841,36.7339,N
2877A,,,,51.45821067621616,52.474843436157606,55.75197663155759,49.88761985544752,40.89668566573629,34.626229196457736,坊子邮政,潍坊,119.1641,36.6523,N
2878A,,,,68.99712136199369,64.5259470679553,60.46593079536593,56.00287002913715,49.584209230178615,46.05831300977752,聊大东校,聊城,116.0072,36.4343,N
2880A,,,,48.934721693498,50.52805682023101,40.8716385351968,40.988531999462786,42.89793523326522,41.524833747100146,大石西路,成都,104.0219,30.6558,N
2881A,,,,27.120682474734178,26.18223960776962,24.555444467318463,22.124667257797107,21.62620809345088,19.812099696066163,凯里学院,黔东南苗族侗族自治州,107.8908,26.5311,N
2882A,,,,28.235618933601067,30.329126933004513,25.125811313001403,22.432225381266587,22.248117694448304,19.202274634520336,玉溪一中,玉溪,102.5389,24.3703,N
2883A,,,,22.433352939473142,23.80424793666046,24.048962922265744,20.50929010644166,21.832885303146792,18.74418262406489,文体中心,玉溪,102.5381,24.3389,N
2884A,,,,21.552582437605736,27.34514342815884,27.072187083955942,30.2831615724398,32.87241402007702,31.074250977781002,酒钢宾馆,嘉峪关,98.2672,39.7978,N
2885A,,,,28.340609765281457,32.05622743489255,19.160968102839902,17.88588907552984,17.657509991211356,21.584685652232377,滨江中学,陇南,104.9339,33.3826,N
2897A,,,,50.18906993802081,44.87986621728277,47.131503742888185,47.27082169281077,42.33033757504123,35.28217918348233,沈辽西路,沈阳,123.2444,41.7347,N
2900A,,,,41.633446276240335,34.880194871564555,37.5004723874051,36.52748433579051,32.907204582994765,28.200517181957196,裕农路,沈阳,123.5953,41.9086,N
2902A,,,,33.939432085577245,37.057314177747934,30.953032461559204,30.456285298271805,33.646754025849475,36.459181857841415,北辰小学,广安,106.6351,30.4865,N
2907A,,,,42.706401428447045,37.554485044769,33.17231996919841,26.918633377857166,25.766706662982354,29.977941255040527,吴兴区站,湖州,120.1844,30.8596,N
2914A,,,,26.69658045574528,27.623828080895176,25.193617003196877,22.89051321281608,23.282268802566975,23.08058546674107,苏山坪(对照点),巴中,106.7677,31.8794,Y
2915A,,,,24.37133145468176,29.80997881229911,36.321685584647305,30.962578403297034,,,职业中学,巴中,106.7619,31.84139,N
2916A,,,,60.42295698083035,42.796676455855376,,,,,老干部局(停运190815),池州,117.49,30.66,Y
2919A,,,,50.95053328043757,47.722946891799914,43.901598721883744,41.22362386989624,36.84556512972314,34.842758634955615,河北工业大学,廊坊,116.7022,39.5453,N
2920A,,,,37.543222621749244,33.38296794749746,29.155188174312787,20.349726493424484,23.395684002218147,20.996352754788685,蓝田镇,漳州,117.7116,24.506,N
2921A,,,,44.15417146119918,41.48900901828341,38.719634507992126,28.93291325875711,28.686535773126636,30.08018026212186,树下王站,绍兴,120.5483,30.0003,N
2922A,,,,51.92470075627135,52.61484037403884,54.51442988501199,50.273013714767295,38.596428978273636,35.97226757782859,大理道,天津,117.1941,39.1067,N
2923A,,,,36.91970528089815,41.70868876448346,34.16668737079945,,,,供排水公司(停运200102),大同,113.2803,40.1114,Y
2924A,,,,41.98887508268659,34.323438007411085,29.672936508801776,31.810853951342928,30.254939231446976,29.171788848486052,水乡路,银川,106.2266,38.4418,N
2925A,,,,49.529153088187996,42.63539481537864,32.30658092622034,34.1986467624876,30.567989391334898,34.737610088297565,上海东路,银川,106.2757,38.4842,N
2926A,,,,53.86671586259093,49.70866608311346,37.96336571772959,45.88284823105605,38.090710478963096,35.78238270104457,文昌北街,银川,106.1015,38.497,N
2929A,,,,44.817873690674205,40.36336344691447,42.364957550622776,35.08514240427864,31.709488775365237,33.240297148752,红卫路,黄冈,114.8858,30.4519,N
2994A,,,,40.461953219543496,33.53187788572629,31.549197086615486,25.449248966494366,,,武警支队(启用161031),金华,119.6533,29.1128,N
2996A,,,,55.847484316500605,54.82977702170309,46.18633275160883,45.114435835116126,41.02456164079367,37.090850104218106,市供电局,宿迁,118.283,33.965,N
2997A,,,,49.24937132299796,47.38121430781402,44.68569378937345,36.47676903443168,33.276028107658014,30.906709478108834,王营,泰州,119.8767,32.3289,N
3000A,,,,43.741693565494025,42.61184845701256,39.81783119194924,37.803934813134205,33.53118442162248,29.296519070592286,德源药业,连云港,119.3581,34.6972,N
3002A,,,,44.292974042345,50.47629438936659,47.664512044287065,41.03824464149439,37.478586524334624,33.698142005087504,行政中心,常州,119.9805,31.8174,N
3003A,,,,49.8163214126986,57.976087215274816,50.28483305737547,43.6399876636626,39.678395816324205,31.283790491371832,经开区,常州,120.0522,31.7748,N
3004A,,,,43.21508799171104,42.743366091618334,37.32708551634112,30.57175282044415,27.661438526627627,25.44104120706401,宝龙广场,盐城,120.1544,33.3663,N
3005A,,,,64.14679940363668,66.24922877135286,53.858104322578,48.13352057149907,41.69273943483741,36.926596957332805,鼓楼区政府,徐州,117.1814,34.29,N
3006A,,,,66.79183241063191,66.30329296438794,54.9775721704769,48.06054636351195,39.35886219010095,38.83728179175349,铜山区招生办,徐州,117.1694,34.1781,N
3008A,,,,38.97526745267517,41.659137144114815,41.36400606101724,32.049802344287166,31.267500403502932,26.160086546708893,胡沟管理处,连云港,119.3608,34.7519,N
3009A,,,,47.740558038948976,46.899636040720296,44.36605867956567,38.34716102369799,34.24319760531402,33.388486121411056,矿山设计院,连云港,119.1478,34.5911,N
3010A,,,,47.472552832211534,53.34398525000959,48.26174806557981,37.32827403453549,37.763040158299354,33.76200272004043,钟楼,常州,119.9025,31.7964,N
3012A,,,,41.499734527848084,50.094972292905574,52.29058820682685,42.189655239441315,42.17688685723889,42.593777427301774,西山林语,荆门,112.1849,31.0362,N
3014A,,,,40.7647177553377,39.666984841234665,41.94883965218429,36.37552946344297,39.12161736719192,33.41793397973198,歇台子,重庆,106.4958,29.5346,N
3015A,,,,40.482024969062046,38.488828466611494,34.96167397255157,26.409519771002813,27.852044301833644,24.694707912896824,龙井湾,重庆,106.4037,29.5728,N
3016A,,,,35.490885681640336,31.66895342050042,33.29347493235706,28.97163237772265,34.77041035847249,30.845151781937947,龙洲湾,重庆,106.5507,29.4153,N
3018A,,,,78.17645016447062,65.58811738757925,56.48205690615406,46.51953706387582,56.95665713742566,49.92565132621492,唐尧大酒店,临汾,111.505,36.1014,N
3019A,,,,,,,,,,西沙,三沙,112.354915,16.840102,N
3020A,,,,58.0984498942645,51.79219435693246,50.816937613629285,46.961709634966944,39.65604950775777,36.518020273677706,中山北路,天津,117.2101,39.1699,N
3021A,,,,63.50722086851755,66.17361618975367,62.329528084864684,56.214628504891095,51.2831651012366,50.58783616825617,濮水河管理处,濮阳,115.0,35.7668,N
3022A,,,,69.30260056701663,60.411499473260605,65.00232442265064,49.47995681682044,,,凯旋路小学,洛阳,112.4433,34.6686,N
3025A,,,,39.02656036178492,43.20522817459604,31.79403290376496,29.092068035455284,25.904032817501392,23.7360898197451,技师学院,清远,113.0477,23.6344,N
3026A,,,,29.974133560802304,27.957687764163285,27.721833820505527,23.142439906878842,22.275711819642215,19.8099157247051,市政府,潮州,116.6183,23.6608,N
3027A,,,,64.11133010298184,53.45212150822512,43.3010917128041,42.03003429973829,43.690796285894336,40.281032835168176,青杠林路,自贡,104.72,29.3427,N
3033A,,,,20.835988176591094,17.17449665425628,13.17584298832501,12.411012479008503,11.578279066924571,,培训基地,乌鲁木齐,87.4651,43.4569,N
3028A,,,,,47.00743686306731,44.36582660698883,41.43823484148477,42.68741361683189,38.043062288595074,檀木林体育馆,自贡,104.776,29.3627,N
3034A,,,,,29.25607805641037,27.920385470772224,23.200660716377797,26.056684508035517,22.35459831243043,光明街小学,乌兰察布,113.1076,41.0385,N
3035A,,,,,23.32436498841878,27.749712076148676,28.6686198543641,25.892373562592844,25.63619030972523,北滨河,兴安盟,122.0931,46.0707,N
3036A,,,,,50.262511971277554,50.23646973328007,45.87727251689634,39.93164053469422,35.15889598582964,开发区管委会,东营,118.6904,37.4338,N
3038A,,,,,27.126849091803702,27.263034133212678,25.749840771889982,26.20164739672893,22.291526599918424,州图书馆,红河州,103.3758,23.368,N
3039A,,,,,59.51282527176535,55.962664757092256,47.63971642415087,42.43796090551457,44.37998858215617,三门峡市第一小学,三门峡,111.1911,34.7829,N
3046A,,,,,29.97235984883619,40.51978089241955,34.159635969188884,32.120792249158136,29.995567776231706,机电学校,南昌,115.9084,28.6062,N
3048A,,,,,22.323534983702643,22.0203888110806,20.11277460653978,20.84575190596255,16.503404367354648,九龙,福州,119.5799,26.0936,N
3051A,,,,,52.704783609611404,52.25424525352697,48.987004790310294,37.17500362999493,33.446389058936056,西四道,天津,117.3876,39.1488,N
3054A,,,,,58.8329659014848,52.97257777394988,50.28893995003617,46.89679083959628,46.37673060890672,市委党校,新乡,113.9194,35.2847,N
3057A,,,,,29.206973877101877,36.54835578101392,30.034341676228948,28.531596546439385,26.97608092576167,牟平检察院,烟台,121.5992,37.4014,N
3058A,,,,,39.08983599514261,32.99918164622481,40.67751893207063,32.889514000960624,29.82591816768363,银河街,赤峰,119.2658,42.0353,N
3059A,,,,,62.13004696454061,58.774537460909826,51.34584990696897,44.900942399565366,41.12396772643889,泰兴公司,济南,117.7161,36.2049,N
3061A,,,,,14.832099197920622,17.129618994622668,16.748773843891502,16.385720795268444,17.005188465097785,国华电力东,呼伦贝尔,119.7512,49.1577,N
3064A,,,,,61.925552852670776,61.018781543309,54.590681474633676,48.03361638168489,40.835632889469615,莱芜战役纪念馆,济南,117.6867,36.2171,N
3065A,,,,,19.183832242864057,10.024899865234678,8.91268839155156,6.535830845119856,6.574541191126109,州环保局,甘孜藏族自治州,101.9533,29.9972,N
3066A,,,,,55.36139833937814,51.999068569703844,50.445066299844854,45.22862036128167,41.4540579342176,九衢泉纯净水厂,德州,116.2721,37.4379,N
3055A,,,,,39.818008976387276,33.029435840628466,34.23359314157536,35.03538891691115,28.318010381125365,城北区政府,西宁,101.7775,36.6428,N
3045A,,,,,36.04831862586526,32.237713211919534,29.69344002722565,25.784209329054256,28.56149870372696,商州区中学,商洛,109.9643,33.8471,N
3128A,,,,,24.209764939153384,14.38060162388863,13.086128109544722,13.427811710971554,11.453035263239382,那曲会议中心,那曲地区,92.0506,31.4797,N
3129A,,,,,44.19509867696703,38.03217540911395,38.80142279959527,36.907068921456336,,平安高铁新区,海东地区,102.0306,36.5067,N
3133A,,,,,43.08723093849495,39.379716771653705,33.12816956047291,35.176991949625865,30.832321537974938,上清寺,重庆,106.5468,29.5654,N
3134A,,,,,62.60442000138439,60.117890838326474,51.682658180158896,43.511325398885354,46.14782843757784,市一中,许昌,113.8172,34.0339,N
3122A,,,,,29.99375575627456,22.454759107572684,20.333802906649044,23.89012538383957,,伍家关(对照点),安顺,105.9606,26.2611,Y
3123A,,,,,31.325171016684525,24.320756570796863,23.578843648922213,25.522188623085786,23.362393249567887,凤凰山,安顺,105.9408,26.2431,N
3124A,,,,,30.25565138683202,21.3222950167002,21.904747379773045,25.085064205100085,23.682480387480478,金钟山,安顺,105.9439,26.2564,N
3125A,,,,,32.07727493727832,22.666114799543482,22.458835097419627,25.39877679085802,26.166587369944896,娄家坡,安顺,105.8983,26.2481,N
3131A,,,,,32.85373622388232,27.503080002752284,24.81463285313474,29.420970018441185,19.466008994887666,烟厂,张家口,114.879,40.7993,N
3132A,,,,,35.851676943434704,38.42828135203869,35.42980126298991,33.95264983105388,27.91716070332061,文明里,秦皇岛,119.610547,39.943889,N
3136A,,,,,43.22909348055089,36.357906854424385,35.80195657689649,37.34311555120463,36.19157093957986,龙泉驿区区政府,成都,104.2725,30.5589,N
3138A,,,,,41.517315689523606,46.082977063609434,40.98935342352205,39.993622526859724,42.21223260068672,武陵区永安,常德,111.7153,29.0289,N
3139A,,,,,43.764814759642434,48.02315740585622,40.97470380591529,41.29494371611092,38.994872491572046,鼎城区玉霞,常德,111.6892,28.9881,N
3140A,,,,,43.685528344604634,48.631702620989955,41.71277146164957,42.92694987161725,40.33321602179017,武陵区长庚,常德,111.6625,29.0531,N
3141A,,,,,69.76140731833306,67.15877299355122,59.463011686840154,49.93509749984674,58.44592219689381,信访局,安阳,114.3922,36.0878,N
3137A,,,,,34.3179827321166,36.01050582241051,32.128422580581265,31.23420464715234,39.82941105642534,市委党校,眉山,103.8578,30.0744,N
3147A,,,,,62.54638268203028,61.21540622343927,53.32491615038752,49.6850221984409,53.62857029694201,龙亭公园,开封,114.3438,34.8106,N
3148A,,,,,39.00874945914109,37.8199815692952,32.532339503633054,36.326827608879725,39.91168663606153,区人社局,眉山,103.8291,30.0564,N
3149A,,,,,42.429866108503,42.29481957768049,36.4235420020794,32.053304455975734,31.820977667081856,笔架山北路,黄石,115.0235,30.1578,N
3153A,,,,,41.46648461333959,44.689176893955015,37.61782264240113,36.932055595290805,34.285174031565035,民族大道182号,武汉,114.3877,30.4908,N
3164A,,,,,,45.203059025870225,36.358049645546224,35.10108107851905,33.83869091954096,广陵建设局,扬州,119.4686,32.3942,N
3165A,,,,,,66.38936141829579,53.49327633247221,49.753060965123446,57.73744175623875,两寺渡,咸阳,108.6594,34.2969,N
3169A,,,,,,64.4386056899634,56.35714730879377,48.239663387041986,49.247988651862464,太极体育中心,焦作,113.2725,35.2071,N
2998A,,,,,,,,,,胡沟管理处,连云港,119.3608,34.7519,Y
2999A,,,,,,,,,,矿山设计院,连云港,119.1478,34.5911,Y
3151A,,,,,,,30.21473479038851,30.240166127825827,27.349729026391238,宜春学院北校区,宜春,114.375,27.8097,N
3170A,,,,,,,,,,市委党校,金昌,102.1864,38.5253,N
3171A,,,,,,,50.45496455235045,44.50619166193293,47.214425681432964,梁园区档案局,商丘,115.6071,34.4465,N
3173A,,,,,,,34.80996713925034,33.23879996306068,34.61435118609049,市人大,安庆,117.0598,30.5351,N
3178A,,,,,,,51.32454424605881,39.51217544997705,35.16930766575483,潍坊七中,潍坊,119.0587,36.721,N
3179A,,,,,,,23.28909940981388,23.041832465004482,20.051120932193854,官渡区博物馆,昆明,102.7494,25.0119,N
3180A,,,,,,,13.83470373197577,14.831494364681026,11.804641920506269,质量技术监督局,迪庆州,99.7136,27.8094,N
3182A,,,,,,,28.05811157789726,28.902704603314444,28.619015658306733,丽阳花园,巴中,106.7656,31.8545,N
3183A,,,,,,,26.009426292398576,26.656502755200368,26.144713640814818,圣泉水务公司,巴中,106.7418,31.8654,N
3184A,,,,,,,,,,市委党校,哈尔滨,126.6203,45.7219,N
3185A,,,,,,,53.84040871088587,,45.566972880512026,巨轮,太原,112.5628,37.8964,N
3186A,,,,,,,35.18187275062657,35.509734024788806,35.21853919504091,教育港,兰州,103.7158,36.1058,N
3187A,,,,,,,46.567851073800085,41.35246089329598,41.439051441525635,远航博物馆,宿州,116.9509,33.666,N
3188A,,,,,,,53.42917447364141,44.554859140545204,44.44057630489266,市城管局,衡水,115.6683,37.7217,N
3190A,,,,,,,39.60776759782002,35.30923641680776,33.031910105860774,外国语学校,九江,116.0254,29.6994,N
3191A,,,,,,,46.558853721768,39.897460953401186,39.219351557841115,宿豫区政府,宿迁,118.3225,33.9447,N
3194A,,,,,,,38.69400294331572,37.309185089969084,41.3957963447937,管委会,荆州,112.2747,30.3122,N
3195A,,,,,,,37.238904745262715,34.38856995140276,32.50315467881281,市体育局,扬州,119.3633,32.3972,N
3200A,,,,,,,52.11890411480034,46.67282534780169,42.33189036149126,监控中心,聊城,115.9819,36.4978,N
3201A,,,,,,,40.27945374159482,43.74490229028842,41.12550553720428,东关招商场,武威,102.6486,37.9325,N
3204A,,,,,,,50.38895989943902,46.51355058805484,50.43100459799492,规划局,平顶山,113.3025,33.73,N
3206A,,,,,,,28.353689905134594,31.005477641018576,28.774354656982535,新钢沁园村,新余,114.9149,27.807,N
3207A,,,,,,,35.56390902010548,33.73622683353744,30.31537685961464,市政府原办公楼,滁州,118.3118,32.3038,N
3207A.1,,,,,,,35.56390902010548,,,,,,,
3208A,,,,,,,48.91501272428587,46.08429447793321,35.921156717446145,市政府,忻州,112.7283,38.4153,N
3209A,,,,,,,22.394158073574296,21.258454139600587,16.489362977909472,宁德一中,宁德,119.5231,26.6562,N
3210A,,,,,,,60.55078872138416,48.79480593780957,52.476537510311125,汴京公园,开封,114.3644,34.7964,N
3216A,,,,,,,20.811450445329378,25.224994101997332,23.47463362140042,漳州党校,漳州,114.6622,24.5183,N
3237A,,,,,,,33.801946073618616,32.09798484989781,32.03363778876836,展览馆,池州,117.4918,30.6617,N
3238A,,,,,,,,,,济民医院(对照点),芜湖,118.3954,31.3946,Y
3239A,,,,,,,35.66078982513638,31.640677622199547,29.32679182184418,银鹰制药,辽源,125.0764,42.9078,N
3662A,,,,,,,31.146614900778427,19.277749458712545,20.308132348339505,富区青少年活动中心,齐齐哈尔,123.6333,47.2075,N
3663A,,,,,,,14.740272344979562,17.295818676313516,16.451356134739186,红旗社区,大兴安岭地区,124.1164,50.4278,N
1778A.1,,,,,,,,,,,,,,
1947A.1,,,,,,,,,,,,,,
3668A,,,,,,,48.42432157764478,54.697323337145825,49.09534391875043,城南,临汾,111.5036,36.0414,N
3676A,,,,,,,25.811092486406814,31.252418525216935,34.46897054770668,第二人民医院,大同,113.2802,40.0995,N
3677A,,,,,,,21.20386314528373,29.486813481545397,24.60276262207485,芒市人民政府综合楼,德宏州,98.5881,24.4368,N
3678A,,,,,,,47.314000684897664,50.290740458730006,44.47013634549856,市第七中学,济宁,116.5907,35.4054,N
3682A,,,,,,,49.1823975814422,49.039547271051006,39.89355227420342,济南四建,济南,116.9814,36.6819,N
3683A,,,,,,,32.74155292151108,42.323187063254984,30.675706789661756,昆区政府,包头,109.8331,40.6576,N
3684A,,,,,,,26.789395818897095,31.55040243469011,28.52499930044289,新建矿广场,七台河,130.8781,45.8222,N
3685A,,,,,,,30.448673164952957,30.15964023260247,25.131806717097305,双创科技城,上饶,117.897,28.4315,N
3690A,,,,,,,29.480419051651047,30.10481454927995,31.220056128253066,外国语学校,南昌,115.9721,28.7031,N
3692A,,,,,,,44.21494391350504,,,消防缸窑路中队,唐山,118.2059,39.6585,N
3693A,,,,,,,40.28687417704452,45.40088612268784,38.628410473848,路南电大,唐山,118.1436,39.6202,N
3698A,,,,,,,29.892951935560895,35.52550953003103,24.786294388667102,红旗小学,呼和浩特,111.5968,40.8178,N
3699A,,,,,,,25.13465233284633,30.047456363806642,23.194395557300364,海东办,呼和浩特,111.6518,40.8389,N
3701A,,,,,,,37.714868647097354,41.24267571648533,39.40737007865827,皖北煤电集团,宿州,116.9648,33.6252,N
3703A,,,,,,,53.02999040905348,54.14533983020904,62.05025471904316,安钢职工学校,安阳,114.2917,36.0949,N
3706A,,,,,,,27.20796046440211,27.457749193622387,27.02441439814266,老干部活动中心,通辽,122.2584,43.6333,N
3288A,,,,,,,,43.85082628494793,39.26588203969201,大泉街道,徐州,117.4754,34.4422,N
3422A,,,,,,,,31.32994629417423,28.74070244853717,江宁彩虹桥,南京,118.8436,31.9198,N
3423A,,,,,,,,33.36476832722831,33.207049963898186,溧水永阳,南京,119.0138,31.6494,N
3424A,,,,,,,,33.60222281009086,31.82608061320898,高淳老职中,南京,118.879,31.3302,N
3427A,,,,,,,,28.896474569188705,26.76245314922466,六合雄州,南京,118.8554,32.3578,N
3486A,,,,,,,,30.062371445414207,26.521166313943812,植物园,四平,124.4036,43.1411,N
3494A,,,,,,,,43.17054814749443,38.048086176499396,济阳区政府,济南,117.1673,36.9782,N
3495A,,,,,,,,34.98591862102588,33.267767860472674,锦屏中学,济南,117.1171,36.63,N
3700A,,,,,,,,28.27548854750253,30.065712620271338,康养中心(对照点),雅安,103.0456,29.9956,Y
3707A,,,,,,,,35.03121765350783,32.060808321010214,欧美日汽修厂,鸡西,131.0207,45.3073,N
3708A,,,,,,,,31.935975874469687,34.56373491173942,东方明珠社区,通辽,122.2922,43.6189,N
3709A,,,,,,,,29.780729410892274,26.11169213034589,市政设施管理处,鸡西,130.9967,45.3106,N
3710A,,,,,,,,19.400704305955205,22.71588457856584,白沙活动中心,宁波,121.5594,29.8975,N
3713A,,,,,,,,30.083679549030713,29.801458454234357,世纪城,四平,124.3419,43.1666,N
3715A,,,,,,,,43.36326893956108,42.67731188174796,蚌埠田家炳中学,蚌埠,117.3092,32.9314,N
2894A,,,,,,,,41.53451067664083,38.44901168941176,经济技术开发区消防队,淮南,117.0566,32.6531,N
3192A,,,,,,,,8.03883139132903,5.493082040772827,阿里藏医院,阿里地区,80.0903,32.5028,N
3329A,,,,,,,,42.517363012583054,40.05063033611987,山南新区,淮南,117.0108,32.5893,N
3345A,,,,,,,,23.180706710095432,23.675128513954057,中波台,七台河,131.0577,45.7879,N
3362A,,,,,,,,32.5391861001956,28.796249878639973,即墨2号,青岛,120.5014,36.4034,N
3363A,,,,,,,,43.36408580705072,39.12847956421454,新区,淄博,117.9883,36.8372,N
3365A,,,,,,,,36.81840727008832,32.14613398579348,垦利区民丰路,东营,118.5719,37.565,N
3413A,,,,,,,,27.878809057622462,24.92498091166927,广丰区教体局,上饶,118.1953,28.4401,N
3456A,,,,,,,,46.557209485445824,44.182516461215144,鹿泉一中,石家庄,114.289,38.0906,N
3498A,,,,,,,,36.525709274675734,32.642919182576506,河口城区,东营,118.5055,37.8612,N
3502A,,,,,,,,,37.776933620306735,国网新校,泰安,117.1812,36.2275,N
3503A,,,,,,,,39.2913404964138,38.61185289085892,交通技校,泰安,117.0313,36.2018,N
3504A,,,,,,,,45.60248433952972,40.35916722058541,山东第一医科大学,泰安,117.0829,36.13,N
3572A,,,,,,,,45.03830595439474,49.37829367983183,栾城区政府,石家庄,114.6419615,37.9001925,N
3573A,,,,,,,,48.302888610694886,47.45608555940311,藁城区实验学校,石家庄,114.8506765,38.0322033,N
3574A,,,,,,,,41.52899854321191,42.964059038076385,井陉矿区区委大楼,石家庄,114.0504658,38.0591645,N
3614A,,,,,,,,93.57281472962282,109.67297445038486,地区环保局,和田地区,79.924,37.0877,N
3615A,,,,,,,,94.42539778798158,104.13584850959515,市环保局,和田地区,79.9131,37.113,N
3631A,,,,,,,,,,高新区,石家庄,114.6063,38.0266,N
3637A,,,,,,,,33.19317834141124,28.614088520249155,人民广场,七台河,131.0176,45.7761,N
3642A,,,,,,,,30.296961764021713,25.477200047035595,市北区南部,青岛,120.3503,36.0736,N
3643A,,,,,,,,36.09185494911686,31.25536144713544,李沧区北部,青岛,120.3948,36.1805,N
3644A,,,,,,,,49.49795959217541,45.809571200733735,三金集团,淄博,117.8661,36.805,N
3645A,,,,,,,,47.62451592489109,42.18102238547281,东风化工厂,淄博,118.0253,36.8406,N
3646A,,,,,,,,40.97631749645052,33.966834086505365,胜利站,东营,118.4978,37.4623,N
3667A,,,,,,,,50.82545607046735,52.83748787861953,水利职院,运城,111.0283,35.0547,N
3670A,,,,,,,,52.73202804996152,52.67650523392055,禹都公园,运城,111.0522,35.0439,N
3719A,,,,,,,,7.7102879027392675,7.700931700574846,昌都会议中心,昌都,97.1714,31.1406,N
3726A,,,,,,,,7.742098401764925,8.438145405518034,林业技术推广中心,日喀则,88.8781,29.2426,N
3728A,,,,,,,,44.325014946865004,41.499229588834034,白酒学院,宜宾,104.68,28.8071,N
3734A,,,,,,,,38.687680071810874,34.93943476440318,理想之城,东营,118.35,37.26,N
1961A.1,,,,,,,,41.78918055676415,,,,,,
1966A.1,,,,,,,,29.60723261212934,,,,,,
3007A,,,,,,,,36.61917708814567,32.88857054342757,新城一中,连云港,119.178,34.844,N
3109A,,,,,,,,22.233824901079767,18.962646482527404,赣县区卫计委,赣州,115.0093,25.8613,N
3241A,,,,,,,,39.72083294367163,35.001832108042336,百合公园,兰州,103.7439,36.0842,N
3242A,,,,,,,,39.055468355106704,35.60999138401055,和平,兰州,103.9611,35.998,N
3245A,,,,,,,,38.59213205205452,,新区管委会,兰州新区,103.6633,36.533,N
3246A,,,,,,,,27.614720052660402,,舟曲中学,兰州新区,103.6975,36.4789,N
3247A,,,,,,,,,17.643242893696417,市总工会,陇南,104.955,33.371,N
3248A,,,,,,,,26.441549626955492,24.49304921830623,雄关区,嘉峪关,98.2643,39.7724,N
3265A,,,,,,,,27.946510404111944,25.594524895223998,宝山庙行,上海,121.4316,31.3322,N
3266A,,,,,,,,23.079795722884562,20.74060906065404,崇明上实东滩,上海,121.8791,31.4662,N
3268A,,,,,,,,28.12799767810406,25.35143182866348,嘉定南翔,上海,121.3162,31.2838,N
3269A,,,,,,,,26.446700712195323,26.110174950382415,金山新城,上海,121.3359,30.7456,N
3270A,,,,,,,,28.66596278448406,23.98737331573265,闵行浦江,上海,121.4996,31.0739,N
3271A,,,,,,,,29.14336107811341,25.753558778140157,青浦徐泾,上海,121.2886,31.1663,N
3272A,,,,,,,,28.75757410953369,26.929900338459504,松江图书馆,上海,121.2186,31.0378,N
3273A,,,,,,,,28.43253698412594,24.55040294854936,长宁仙霞,上海,121.3902,31.2059,N
3274A,,,,,,,,24.944209109389845,23.09864649107209,浦东惠南,上海,121.7965,31.0507,N
3281A,,,,,,,,31.017399667091638,27.273862888510088,延庆夏都,北京,115.9718,40.4529,N
3282A,,,,,,,,28.731497559265918,23.821225910969652,大同市卫生学校,大同,113.3397,40.0597,N
3283A,,,,,,,,33.29326667823935,26.799805168883093,滨河大厦,包头,109.9154,40.5685,N
3284A,,,,,,,,32.036822223207835,28.829885947794168,海北新区,乌海,106.813,39.7274,N
3285A,,,,,,,,24.473674565974015,18.551322990821557,北京八中,乌兰察布,113.1376,40.9509,N
3286A,,,,,,,,22.023671989262013,16.414892811045743,桥北物流园区,赤峰,118.9359,42.3147,N
3287A,,,,,,,,,36.977805637674926,富润路1号,镇江,119.3842,32.1976,N
3289A,,,,,,,,,27.083023724126264,方洲路,苏州,120.743,31.3188,N
3290A,,,,,,,,26.13362292366908,26.421712163892646,木渎中学,苏州,120.5031,31.2774,N
3291A,,,,,,,,27.671735207950203,27.205382372388087,通州监测站,南通,121.067,32.062,N
3293A,,,,,,,,27.747366653208825,26.332513751834227,月亮广场,盐城,120.1501,33.3367,N
